meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1219,9161,11,8,2023-09-16T13:18:45.962000+00:00,34.473,68.94,51.083,130,175,False,154.496,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",212.0
1219,9161,11,9,2023-09-16T13:53:03.441000+00:00,,66.281,35.641,258,186,True,2043.241,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,11,10,2023-09-16T13:55:23.704000+00:00,27.245,38.87,26.195,309,278,False,92.31,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2048]",300.0
1219,9161,11,11,2023-09-16T13:56:56.031000+00:00,33.647,50.102,39.226,232,232,False,122.975,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",253.0
1219,9161,11,12,2023-09-16T14:04:28.476000+00:00,,63.74,47.138,274,238,True,488.785,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]",
1219,9161,11,13,2023-09-16T14:07:07.832000+00:00,50.251,61.545,48.901,171,158,False,160.697,"[2049, 2051, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",300.0
1219,9161,14,1,2023-09-16T13:04:48.492000+00:00,,57.911,40.064,228,237,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,14,2,2023-09-16T13:07:02.099000+00:00,36.755,55.589,37.059,254,248,False,129.403,"[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2049, 2049, 2049, 2049]",265.0
1219,9161,14,3,2023-09-16T13:09:11.519000+00:00,27.149,39.243,26.192,309,276,False,92.584,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",299.0
1219,9161,14,4,2023-09-16T13:10:44.189000+00:00,33.279,48.198,39.343,221,225,False,120.82,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",214.0
1219,9161,14,5,2023-09-16T13:15:24.293000+00:00,,51.579,59.755,286,257,True,311.176,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1219,9161,14,6,2023-09-16T13:17:56.134000+00:00,27.546,39.199,44.427,313,279,False,111.172,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2064, 2064, 2064]",293.0
1219,9161,14,7,2023-09-16T13:53:41.128000+00:00,,61.749,35.528,282,240,True,2173.992,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,14,8,2023-09-16T13:56:01.266000+00:00,27.095,38.628,26.112,309,277,False,91.835,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",298.0
1219,9161,14,9,2023-09-16T13:57:33.092000+00:00,36.809,53.068,78.918,205,194,False,168.795,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",198.0
1219,9161,14,10,2023-09-16T14:04:16.351000+00:00,,63.233,47.26,257,252,True,392.752,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1219,9161,14,11,2023-09-16T14:06:54.692000+00:00,27.01,38.925,42.983,309,276,False,108.918,"[2049, 2048, 2049, 2049, 2048, 2049, 2049, 2048]","[2051, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",300.0
1219,9161,14,12,2023-09-16T14:16:11.885000+00:00,,59.223,40.785,250,246,True,588.213,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,14,13,2023-09-16T14:18:31.789000+00:00,27.099,39.016,26.053,307,277,False,92.168,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2048]",301.0
1219,9161,14,14,2023-09-16T14:20:03.928000+00:00,30.283,44.899,39.039,233,207,False,114.221,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",246.0
1219,9161,14,15,2023-09-16T14:23:58.393000+00:00,,65.088,39.381,189,258,True,270.006,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",
1219,9161,14,16,2023-09-16T14:26:28.218000+00:00,26.915,38.791,25.909,309,277,False,91.615,"[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]",301.0
1219,9161,14,17,2023-09-16T14:27:59.794000+00:00,34.711,54.151,,193,153,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],200.0
1219,9161,16,1,2023-09-16T13:01:06.339000+00:00,,50.749,44.593,226,250,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
