Track,Driver_Number,Corner_ID,Apex_Speed,Exit_Speed,Speed_Delta,Corner_Distance_m,Max_Curvature,Braking_Dist_To_Apex_m,Trail_Braking_Pct,Throttle_App_From_Apex_m,Coasting_Pct,Average_Throttle,Minimum_Gear
Suzuka,63,13,88,107,68,1174.1093750509244,0.7366563120875167,0.0,41.17647058823529,0.0,17.647058823529413,15.411764705882353,3
Suzuka,63,14,125,243,0,1883.630186596165,0.5465063816179718,0.0,0.0,0.0,0.0,92.72727272727273,3
Suzuka,77,1,164,190,161,2935.679277678494,0.333298838581658,0.0,50.0,0.0,5.555555555555555,45.388888888888886,5
Suzuka,77,2,209,209,29,1999.7113704596704,0.2748472399455688,0.0,0.0,0.0,22.22222222222222,56.111111111111114,6
Suzuka,77,3,215,215,6,1038.5668423905863,2.840247429879689,0.0,0.0,0.0,0.0,67.75,6
Suzuka,77,4,175,188,48,1781.1474432169089,0.2488324109931681,0.0,33.33333333333333,0.0,16.666666666666664,42.25,5
Suzuka,77,5,215,243,0,1468.6895707682088,0.2674735500799763,0.0,0.0,0.0,0.0,100.0,5
Suzuka,77,6,253,271,0,1385.7515026080655,0.14759516688949037,0.0,0.0,0.0,0.0,100.0,6
Suzuka,77,8,235,235,48,1537.0773204227116,0.20500529577836812,0.0,42.857142857142854,0.0,0.0,66.14285714285714,6
Suzuka,77,9,144,153,36,805.7870866868216,0.2895585310079638,0.0,37.5,0.0,25.0,23.875,4
Suzuka,77,11,73,104,85,1101.2451917473918,0.32156445175607395,0.0,40.0,0.0,13.333333333333334,16.6,3
Suzuka,77,12,237,252,0,707.5629115059091,0.11950583011275495,0.0,0.0,0.0,0.0,100.0,6
Suzuka,77,13,160,189,99,2977.802067948891,2.2916078297676727,0.0,28.57142857142857,0.0,23.809523809523807,34.714285714285715,5
Suzuka,77,14,302,302,6,1192.6075548981462,0.2542154915883184,0.0,0.0,0.0,0.0,100.0,8
Suzuka,77,15,91,117,210,3250.913480138108,0.39269908169872414,161.7714437099421,33.33333333333333,0.0,18.51851851851852,31.444444444444443,3
Suzuka,77,16,130,197,0,890.8006168456923,0.15246454604309906,0.0,0.0,0.0,0.0,87.625,3
Suzuka,81,1,165,200,164,3005.568663351106,0.27912950616208776,0.0,41.17647058823529,0.0,5.88235294117647,43.11764705882353,4
Suzuka,81,2,226,230,17,2228.15788893669,2.3044478984825094,0.0,7.142857142857142,0.0,0.0,70.64285714285714,6
Suzuka,81,3,214,216,20,1021.1731831038378,0.2264707245061479,0.0,0.0,0.0,0.0,49.57142857142857,6
Suzuka,81,4,197,240,24,3479.9612824247233,2.7029398382079073,0.0,0.0,0.0,0.0,64.54545454545455,5
Suzuka,81,5,260,278,0,1628.8362291601916,0.11355567972461911,0.0,0.0,0.0,0.0,99.0,6
Suzuka,81,6,256,256,27,795.043791459826,0.25547963990878575,0.0,20.0,0.0,20.0,42.2,6
Suzuka,81,7,145,161,40,812.587390146582,0.32191202267596686,0.0,37.5,0.0,12.5,35.125,4
Suzuka,81,8,73,90,190,1999.2049268310038,0.287380586656544,196.62722704616317,42.857142857142854,0.0,14.285714285714285,23.80952380952381,2
Suzuka,81,9,231,257,0,1333.0024121949646,0.19977231072909452,0.0,0.0,0.0,0.0,98.33333333333333,6
Suzuka,81,10,284,285,0,1133.619976342903,2.5189783604118867,0.0,0.0,0.0,0.0,99.0,7
Suzuka,81,11,162,206,112,3210.8644917674974,0.26800469276604355,91.41662868428102,38.095238095238095,0.0,0.0,36.142857142857146,4
Suzuka,81,12,305,305,6,1477.1582836453817,0.2512659691480983,0.0,0.0,0.0,0.0,99.16666666666667,8
Suzuka,81,13,91,240,56,3306.209622670074,0.3064738391578677,0.0,15.625,0.0,12.5,46.6875,3
